cluster,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,dummy_Sex_male,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean,normalized_Ticket_int,Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Sex,Fare,SibSp,Parch,Age_Mean,Ticket_int,dataset
4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0525208386527516,0.0,0.0,0.3748301168795868,0.0743021018201329,2,S,missing,missing,Ms,female,13.0,0.0,0.0,28.0,230434.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0327750233515728,0.0,0.0,0.3979222295060997,0.0210575395187585,3,S,missing,missing,Mr,male,8.1125,0.0,0.0,29.69911764705882,65306.0,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3307128128221951,0.0,0.3333333333333333,0.0486545256863278,0.0108463772751661,1,S,A,missing,Master,male,81.8583,0.0,2.0,4.0,33638.0,train
3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0787812579791274,0.0,0.1666666666666666,0.1709703723837999,0.0808186986668867,2,S,missing,missing,Miss,female,19.5,0.0,1.0,13.0,250644.0,train
2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1072637127869657,0.0,0.0,0.4563740146779016,0.0366922128441124,1,S,missing,missing,Mr,male,26.55,0.0,0.0,34.0,113794.0,train
3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0778047743866374,0.4,0.1666666666666666,0.0622451753193802,0.0008596361797845,3,C,missing,missing,Miss,female,19.2583,2.0,1.0,5.0,2666.0,test
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.1232219676083787,0.0,0.0,0.7010057080728459,0.0366896332906847,1,S,C,missing,Major,male,30.5,0.0,0.0,52.0,113786.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1121117902010659,0.2,0.3333333333333333,0.4835553139440065,0.0111730132279499,2,S,missing,CA,Mr,male,27.75,1.0,2.0,36.0,34651.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0806667560867611,0.2,0.0,0.3979222295060997,0.0210565721862231,3,S,missing,missing,Mr,male,19.9667,1.0,0.0,29.69911764705882,65303.0,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1121117902010659,0.0,0.0,0.4020114161456917,0.0364526368195138,1,C,C,missing,Mr,male,27.75,0.0,0.0,30.0,113051.0,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3599867162678853,0.2,0.0,0.6602337591736885,0.0056276182467291,1,C,C,missing,Mr,male,89.1042,1.0,0.0,49.0,17453.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.3979222295060997,0.0170305341739238,3,S,missing,A,Mr,male,8.05,0.0,0.0,29.69911764705882,52817.0,train
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0318995413718766,0.0,0.0,0.3884207665126393,0.112610404886706,3,C,missing,missing,Mr,male,7.8958,0.0,0.0,29.0,349240.0,train
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1072637127869657,0.0,0.0,0.8776841533025278,0.0043558984068678,1,S,E,missing,Mr,male,26.55,0.0,0.0,65.0,13509.0,train
4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2095278457406407,0.2,0.0,0.3979222295060997,0.0056311651326922,1,S,D,missing,Mrs,female,51.8625,1.0,0.0,29.69911764705882,17464.0,train
3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0424206773733763,0.0,0.0,0.673824408806741,0.004362992178794,2,S,missing,FCC,Miss,female,10.5,0.0,0.0,50.0,13531.0,train
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0313104999660634,0.0,0.0,0.3979222295060997,0.1196461368607866,3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.69911764705882,371060.0,train
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1072637127869657,0.0,0.0,0.6466431095406361,0.0064334062487102,1,S,E,missing,Mr,male,26.55,0.0,0.0,48.0,19952.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.4563740146779016,0.1175328377151347,3,S,missing,missing,Mr,male,8.05,0.0,0.0,34.0,364506.0,train
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1555424837023797,0.0,0.0,0.6330524599075835,0.0358944859465929,1,S,E,missing,Mr,male,38.5,0.0,0.0,47.0,111320.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.6466431095406361,0.0755680176647818,2,S,missing,missing,Mr,male,13.0,0.0,0.0,48.0,234360.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.3979222295060997,0.0009080028065541,3,S,missing,LOW,Mr,male,8.05,0.0,0.0,29.69911764705882,2816.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0284824548078383,0.0,0.0,0.5107366132101114,0.9999980653349292,3,S,missing,SOTONOQ,Mr,male,7.05,0.0,0.0,38.0,3101306.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.3979222295060997,0.0773392035370836,2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,239853.0,train
2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1072637127869657,0.0,0.0,0.7553683066050557,0.0366915679557555,1,S,missing,missing,Mr,male,26.55,0.0,0.0,56.0,113792.0,test
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0312094983532697,0.0,0.0,0.3979222295060997,0.0116753812579966,3,Q,missing,missing,Mr,male,7.725,0.0,0.0,29.69911764705882,36209.0,test
3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0778047743866374,0.4,0.1666666666666666,0.0044849143789073,0.0008596361797845,3,C,missing,missing,Miss,female,19.2583,2.0,1.0,0.75,2666.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0292904677101883,0.0,0.0,0.3979222295060997,0.1043403565974658,3,S,missing,missing,Mr,male,7.25,0.0,0.0,29.69911764705882,323592.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0349970588330354,0.0,0.0,0.5107366132101114,0.1015986137479879,3,S,missing,missing,Mr,male,8.6625,0.0,0.0,38.0,315089.0,test
4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1121117902010659,0.2,0.3333333333333333,0.4427833650448491,0.0111730132279499,2,S,missing,CA,Mrs,female,27.75,1.0,2.0,33.0,34651.0,train
4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0557193577267041,0.0,0.0,0.3068768687143245,0.0001744423005489,2,C,D,SCAHBasle,Mrs,female,13.7917,0.0,0.0,23.0,541.0,train
3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0397441346343418,0.0,0.0,0.293286219081272,0.0024354208799372,3,S,missing,missing,Miss,female,9.8375,0.0,0.0,22.0,7553.0,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2100833546110064,0.0,0.0,0.3979222295060997,0.0356187961740063,1,S,A,missing,Mr,male,52.0,0.0,0.0,29.69911764705882,110465.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0848413547467526,0.2,0.0,0.4563740146779016,0.010004475525197,2,S,missing,missing,Mr,male,21.0,1.0,0.0,34.0,31027.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.028465486536889,0.2,0.0,0.3884207665126393,0.0011156568574848,3,S,missing,missing,Mr,male,7.0458,1.0,0.0,29.0,3460.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0303845171799703,0.0,0.0,0.293286219081272,0.1128748091130463,3,S,missing,missing,Mr,male,7.5208,0.0,0.0,22.0,350060.0,train
3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0496422926881296,0.0,0.1666666666666666,0.0214732264202228,0.9999954857815015,3,S,missing,missing,Miss,female,12.2875,0.0,1.0,2.0,3101298.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1894790256010808,1.0,0.3333333333333333,0.1166077738515901,0.0006913203186264,3,S,missing,CA,Master,male,46.9,5.0,2.0,9.0,2144.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.3979222295060997,0.0773395259812621,2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,239854.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.673824408806741,0.0172810733005902,3,S,missing,A,Mr,male,8.05,0.0,0.0,50.0,53594.0,train
4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0387341185064043,0.0,0.0,0.8505028540364229,0.0013329842337694,3,S,missing,missing,Mrs,female,9.5875,0.0,0.0,63.0,4134.0,test
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3679658436785918,0.2,0.0,0.3340581679804295,0.0038586894836765,1,C,B,missing,Mr,male,91.0792,1.0,0.0,25.0,11967.0,train
3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1028871109013868,0.6,0.1666666666666666,0.3979222295060997,0.0013326617895909,3,S,missing,missing,Miss,female,25.4667,3.0,1.0,29.69911764705882,4133.0,train
4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3636058060575111,0.2,0.0,0.469964664310954,0.006430504251104,1,S,C,missing,Mrs,female,90.0,1.0,0.0,35.0,19943.0,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1199899159989786,0.0,0.0,0.7825496058711606,0.0037954904246976,1,C,B,missing,Mr,male,29.7,0.0,0.0,58.0,11771.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.4020114161456917,0.1671902085310991,3,S,missing,A,Mr,male,8.05,0.0,0.0,30.0,518509.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0642370257368269,0.2,0.1666666666666666,0.1166077738515901,0.0121467946469107,3,S,missing,CA,Master,male,15.9,1.0,1.0,9.0,37671.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0806667560867611,0.2,0.0,0.3979222295060997,0.0210568946304015,3,S,missing,missing,Mr,male,19.9667,1.0,0.0,29.69911764705882,65304.0,train
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1232219676083787,0.0,0.0,0.7417776569720033,0.0366899557348631,1,S,C,missing,Mr,male,30.5,0.0,0.0,55.0,113787.0,test
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2000001616025804,0.0,0.0,0.9592280511008426,0.0056779195385694,1,C,missing,PC,Mr,male,49.5042,0.0,0.0,71.0,17609.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.2796955694482196,0.1436101882042181,3,S,missing,A,Mr,male,8.05,0.0,0.0,21.0,445380.0,test
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0584124647302368,0.0,0.0,0.3979222295060997,0.0008470608568244,3,C,missing,missing,Mr,male,14.4583,0.0,0.0,29.69911764705882,2627.0,train
3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3162025171217933,0.2,0.0,0.7281870073389508,0.0119133450617029,1,C,D,missing,Miss,female,78.2667,1.0,0.0,54.0,36947.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0610049741274268,0.0,0.0,0.3979222295060997,0.0020030232366172,3,S,missing,CA,Mr,male,15.1,0.0,0.0,29.69911764705882,6212.0,test
4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6122717767557313,0.2,0.3333333333333333,0.3340581679804295,0.0366880210697923,1,S,C,missing,Mrs,female,151.55,1.0,2.0,25.0,113781.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0314955349207016,0.0,0.0,0.3204675183473769,0.1128667480085847,3,S,missing,missing,Mr,male,7.7958,0.0,0.0,24.0,350035.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0349970588330354,0.0,0.0,0.2253329709160097,0.1015976464154525,3,S,missing,missing,Mr,male,8.6625,0.0,0.0,17.0,315086.0,train
3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0313104999660634,0.0,0.0,0.2796955694482196,0.1176424687358124,3,Q,missing,missing,Miss,female,7.75,0.0,0.0,21.0,364846.0,train
3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.030822460173044,0.0,0.0,0.3979222295060997,0.1066996806512856,3,Q,missing,missing,Miss,female,7.6292,0.0,0.0,29.69911764705882,330909.0,test
3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0387341185064043,0.0,0.0,0.497145963577059,0.0013333066779479,3,S,missing,missing,Miss,female,9.5875,0.0,0.0,37.0,4135.0,test
3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3494655802663857,0.0,0.0,0.2117423212829573,0.0355178711461471,1,S,B,missing,Miss,female,86.5,0.0,0.0,16.0,110152.0,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4399630253295885,0.2,0.0,0.2389236205490622,0.0057259637211605,1,C,C,PC,Mr,male,108.9,1.0,0.0,18.0,17758.0,train
4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.0,0.3333333333333333,0.4427833650448491,0.0084996285443064,2,S,missing,missing,Mrs,female,26.0,0.0,2.0,33.0,26360.0,test
2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1072637127869657,0.0,0.0,0.3979222295060997,0.0359289874736885,1,S,missing,missing,Mr,male,26.55,0.0,0.0,29.69911764705882,111427.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0910024531271715,0.0,0.0,0.3748301168795868,0.0012900991580337,3,S,missing,CA,Mr,male,22.525,0.0,0.0,28.0,4001.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2282466766429326,0.0,0.0,0.3476488176134819,0.0005162331297205,3,S,missing,missing,Mr,male,56.4958,0.0,0.0,26.0,1601.0,train
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0313104999660634,0.0,0.0,0.3884207665126393,0.1233835873333608,3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.0,382651.0,test
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1062031958526313,0.0,0.0,0.4835553139440065,0.0056340671302984,1,S,E,PC,Mr,male,26.2875,0.0,0.0,36.0,17473.0,test
4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2399798319979573,0.2,0.0,0.7281870073389508,0.0056759848734987,1,C,missing,PC,Mrs,female,59.4,1.0,0.0,54.0,17603.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0302835155671765,0.0,0.0,0.3204675183473769,0.1126004091171736,3,S,missing,missing,Mr,male,7.4958,0.0,0.0,24.0,349209.0,train
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1374462267413486,0.0,0.0,0.6330524599075835,0.0119197939452721,1,S,D,missing,Mr,male,34.0208,0.0,0.0,47.0,36967.0,test
4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0424206773733763,0.0,0.0,0.4563740146779016,0.0110469375541706,2,S,F,CA,Mrs,female,10.5,0.0,0.0,34.0,34260.0,train
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0975675579587654,0.0,0.0,0.3979222295060997,0.1196622590697098,3,Q,missing,missing,Mr,male,24.15,0.0,0.0,29.69911764705882,371110.0,train
4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.2,0.0,0.4835553139440065,0.0731545229889801,2,S,missing,missing,Mrs,female,26.0,1.0,0.0,36.0,226875.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0318995413718766,0.0,0.0,0.4291927154117966,0.1126110497750629,3,S,missing,missing,Mr,male,7.8958,0.0,0.0,32.0,349242.0,test
3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3777460318486365,0.0,0.0,0.4020114161456917,0.0041108408312352,1,S,B,missing,Miss,female,93.5,0.0,0.0,30.0,12749.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0318995413718766,0.0,0.0,0.293286219081272,0.1126142742168475,3,S,missing,missing,Mr,male,7.8958,0.0,0.0,22.0,349252.0,test
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0291894660973946,0.0,0.0,0.3979222295060997,0.000846093524289,3,C,missing,missing,Mr,male,7.225,0.0,0.0,29.69911764705882,2624.0,train
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2342397083396627,0.0,0.1666666666666666,0.5922805110084262,0.0359077061579099,1,C,B,missing,Mrs,female,57.9792,0.0,1.0,44.0,111361.0,train
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0292064343683439,0.0,0.0,0.3979222295060997,0.0008705992818523,3,C,missing,missing,Mr,male,7.2292,0.0,0.0,29.69911764705882,2700.0,train
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0313104999660634,0.0,0.0,0.5447132372927426,0.1184118205456271,3,Q,missing,missing,Mr,male,7.75,0.0,0.0,40.5,367232.0,train
3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0424206773733763,0.0,0.0,0.673824408806741,0.0045974090965372,2,S,missing,WC,Miss,female,10.5,0.0,0.0,50.0,14258.0,train
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.896002275364333,0.0,0.0,0.3979222295060997,0.005637291572083,1,S,C,PC,Mr,male,221.7792,0.0,0.0,29.69911764705882,17483.0,train
