Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Sex,Fare,SibSp,Parch,Age_Mean,Ticket_int,PassengerId,ReferenceDate,dataset,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,dummy_Sex_male,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean,normalized_Ticket_int
3,S,missing,WC,Miss,female,34.375,2.0,2.0,21.0,6608.0,437,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1388772175914105,0.4,0.3333333333333333,0.2796955694482196,0.002130711131288951
2,S,missing,missing,Mrs,female,18.75,2.0,3.0,24.0,29106.0,438,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.07575120959531481,0.4,0.5,0.32046751834737697,0.00938506025836807
2,S,missing,CA,Mr,male,10.5,0.0,0.0,31.0,18723.0,440,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.4156020657787442,0.006037122353378183
2,S,missing,FCC,Mrs,female,26.25,1.0,1.0,45.0,13529.0,441,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10605169343344074,0.2,0.16666666666666666,0.6058711606414786,0.00436234729043708
3,S,missing,missing,Mr,male,9.5,0.0,0.0,20.0,345769.0,442,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.038380612861626175,0.0,0.0,0.26610491981516715,0.11149120114325808
3,S,missing,missing,Mr,male,7.775,1.0,0.0,25.0,347076.0,443,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.2,0.0,0.3340581679804295,0.11191263568451029
2,S,missing,missing,Ms,female,13.0,0.0,0.0,28.0,230434.0,444,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0525208386527516,0.0,0.0,0.37483011687958684,0.0743021018201329
3,S,missing,missing,Mr,male,8.1125,0.0,0.0,29.69911764705882,65306.0,445,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03277502335157288,0.0,0.0,0.39792222950609973,0.021057539518758512
1,S,A,missing,Master,male,81.8583,0.0,2.0,4.0,33638.0,446,1912-06,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3307128128221951,0.0,0.3333333333333333,0.04865452568632781,0.010846377275166123
2,S,missing,missing,Miss,female,19.5,0.0,1.0,13.0,250644.0,447,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.07878125797912741,0.0,0.16666666666666666,0.17097037238379995,0.08081869866688679
1,S,missing,missing,Mr,male,26.55,0.0,0.0,34.0,113794.0,448,1912-05,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.4563740146779016,0.03669221284411243
3,C,missing,missing,Miss,female,19.2583,2.0,1.0,5.0,2666.0,449,1912-07,test,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0778047743866374,0.4,0.16666666666666666,0.06224517531938027,0.0008596361797845557
1,S,C,missing,Major,male,30.5,0.0,0.0,52.0,113786.0,450,1912-04,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.12322196760837877,0.0,0.0,0.7010057080728459,0.03668963329068472
2,S,missing,CA,Mr,male,27.75,1.0,2.0,36.0,34651.0,451,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11211179020106593,0.2,0.3333333333333333,0.4835553139440065,0.011173013227949977
3,S,missing,missing,Mr,male,19.9667,1.0,0.0,29.69911764705882,65303.0,452,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08066675608676119,0.2,0.0,0.39792222950609973,0.02105657218622312
1,C,C,missing,Mr,male,27.75,0.0,0.0,30.0,113051.0,453,1912-04,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.11211179020106593,0.0,0.0,0.40201141614569175,0.03645263681951381
1,C,C,missing,Mr,male,89.1042,1.0,0.0,49.0,17453.0,454,1912-04,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.35998671626788536,0.2,0.0,0.6602337591736885,0.005627618246729126
3,S,missing,A,Mr,male,8.05,0.0,0.0,29.69911764705882,52817.0,455,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.39792222950609973,0.01703053417392381
3,C,missing,missing,Mr,male,7.8958,0.0,0.0,29.0,349240.0,456,1912-06,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.3884207665126393,0.11261040488670601
1,S,E,missing,Mr,male,26.55,0.0,0.0,65.0,13509.0,457,1912-05,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.8776841533025278,0.004355898406867803
1,S,D,missing,Mrs,female,51.8625,1.0,0.0,29.69911764705882,17464.0,458,1912-05,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.20952784574064076,0.2,0.0,0.39792222950609973,0.005631165132692228
2,S,missing,FCC,Miss,female,10.5,0.0,0.0,50.0,13531.0,459,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0424206773733763,0.0,0.0,0.673824408806741,0.004362992178794007
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.69911764705882,371060.0,460,1912-05,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.39792222950609973,0.11964613686078666
1,S,E,missing,Mr,male,26.55,0.0,0.0,48.0,19952.0,461,1912-05,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.6466431095406361,0.0064334062487102234
3,S,missing,missing,Mr,male,8.05,0.0,0.0,34.0,364506.0,462,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.4563740146779016,0.11753283771513476
1,S,E,missing,Mr,male,38.5,0.0,0.0,47.0,111320.0,463,1912-06,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.15554248370237975,0.0,0.0,0.6330524599075835,0.035894485946592926
2,S,missing,missing,Mr,male,13.0,0.0,0.0,48.0,234360.0,464,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.6466431095406361,0.07556801766478187
3,S,missing,LOW,Mr,male,8.05,0.0,0.0,29.69911764705882,2816.0,465,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.39792222950609973,0.0009080028065541294
3,S,missing,SOTONOQ,Mr,male,7.05,0.0,0.0,38.0,3101306.0,466,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.02848245480783837,0.0,0.0,0.5107366132101114,0.9999980653349292
2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,239853.0,467,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.39792222950609973,0.07733920353708366
1,S,missing,missing,Mr,male,26.55,0.0,0.0,56.0,113792.0,468,1912-07,test,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.7553683066050557,0.0366915679557555
3,Q,missing,missing,Mr,male,7.725,0.0,0.0,29.69911764705882,36209.0,469,1912-07,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031209498353269704,0.0,0.0,0.39792222950609973,0.011675381257996616
3,C,missing,missing,Miss,female,19.2583,2.0,1.0,0.75,2666.0,470,1912-04,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0778047743866374,0.4,0.16666666666666666,0.004484914378907312,0.0008596361797845557
3,S,missing,missing,Mr,male,7.25,0.0,0.0,29.69911764705882,323592.0,471,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.029290467710188395,0.0,0.0,0.39792222950609973,0.10434035659746585
3,S,missing,missing,Mr,male,8.6625,0.0,0.0,38.0,315089.0,472,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.034997058833035444,0.0,0.0,0.5107366132101114,0.10159861374798795
2,S,missing,CA,Mrs,female,27.75,1.0,2.0,33.0,34651.0,473,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11211179020106593,0.2,0.3333333333333333,0.4427833650448491,0.011173013227949977
2,C,D,SCAHBasle,Mrs,female,13.7917,0.0,0.0,23.0,541.0,474,1912-06,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05571935772670418,0.0,0.0,0.3068768687143245,0.00017444230054892897
3,S,missing,missing,Miss,female,9.8375,0.0,0.0,22.0,7553.0,475,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03974413463434184,0.0,0.0,0.29328621908127206,0.002435420879937265
1,S,A,missing,Mr,male,52.0,0.0,0.0,29.69911764705882,110465.0,476,1912-04,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2100833546110064,0.0,0.0,0.39792222950609973,0.03561879617400636
2,S,missing,missing,Mr,male,21.0,1.0,0.0,34.0,31027.0,477,1912-04,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0848413547467526,0.2,0.0,0.4563740146779016,0.010004475525197077
3,S,missing,missing,Mr,male,7.0458,1.0,0.0,29.0,3460.0,478,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02846548653688902,0.2,0.0,0.3884207665126393,0.0011156568574848323
3,S,missing,missing,Mr,male,7.5208,0.0,0.0,22.0,350060.0,479,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03038451717997033,0.0,0.0,0.29328621908127206,0.11287480911304634
3,S,missing,missing,Miss,female,12.2875,0.0,1.0,2.0,3101298.0,480,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.04964229268812964,0.0,0.16666666666666666,0.02147322642022289,0.9999954857815015
3,S,missing,CA,Master,male,46.9,5.0,2.0,9.0,2144.0,481,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1894790256010808,1.0,0.3333333333333333,0.11660777385159012,0.0006913203186264394
2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,239854.0,482,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.39792222950609973,0.07733952598126212
3,S,missing,A,Mr,male,8.05,0.0,0.0,50.0,53594.0,483,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.673824408806741,0.017281073300590203
3,S,missing,missing,Mrs,female,9.5875,0.0,0.0,63.0,4134.0,484,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.03873411850640431,0.0,0.0,0.8505028540364229,0.00133298423376945
1,C,B,missing,Mr,male,91.0792,1.0,0.0,25.0,11967.0,485,1912-06,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.36796584367859186,0.2,0.0,0.3340581679804295,0.003858689483676586
3,S,missing,missing,Miss,female,25.4667,3.0,1.0,29.69911764705882,4133.0,486,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.10288711090138687,0.6,0.16666666666666666,0.39792222950609973,0.001332661789590986
1,S,C,missing,Mrs,female,90.0,1.0,0.0,35.0,19943.0,487,1912-04,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.36360580605751114,0.2,0.0,0.46996466431095407,0.006430504251104049
1,C,B,missing,Mr,male,29.7,0.0,0.0,58.0,11771.0,488,1912-04,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.11998991599897867,0.0,0.0,0.7825496058711606,0.0037954904246976762
3,S,missing,A,Mr,male,8.05,0.0,0.0,30.0,518509.0,489,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.40201141614569175,0.1671902085310991
3,S,missing,CA,Master,male,15.9,1.0,1.0,9.0,37671.0,490,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.06423702573682696,0.2,0.16666666666666666,0.11660777385159012,0.012146794646910727
3,S,missing,missing,Mr,male,19.9667,1.0,0.0,29.69911764705882,65304.0,491,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08066675608676119,0.2,0.0,0.39792222950609973,0.021056894630401585
1,S,C,missing,Mr,male,30.5,0.0,0.0,55.0,113787.0,493,1912-07,test,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.12322196760837877,0.0,0.0,0.7417776569720033,0.03668995573486318
1,C,missing,PC,Mr,male,49.5042,0.0,0.0,71.0,17609.0,494,1912-06,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.20000016160258044,0.0,0.0,0.9592280511008426,0.0056779195385694824
3,S,missing,A,Mr,male,8.05,0.0,0.0,21.0,445380.0,495,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.2796955694482196,0.1436101882042181
3,C,missing,missing,Mr,male,14.4583,0.0,0.0,29.69911764705882,2627.0,496,1912-04,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.058412464730236806,0.0,0.0,0.39792222950609973,0.0008470608568244666
1,C,D,missing,Miss,female,78.2667,1.0,0.0,54.0,36947.0,497,1912-07,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.31620251712179337,0.2,0.0,0.7281870073389508,0.011913345061702918
3,S,missing,CA,Mr,male,15.1,0.0,0.0,29.69911764705882,6212.0,498,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.061004974127426864,0.0,0.0,0.39792222950609973,0.002003023236617277
1,S,C,missing,Mrs,female,151.55,1.0,2.0,25.0,113781.0,499,1912-05,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6122717767557313,0.2,0.3333333333333333,0.3340581679804295,0.036688021069792395
3,S,missing,missing,Mr,male,7.7958,0.0,0.0,24.0,350035.0,500,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03149553492070161,0.0,0.0,0.32046751834737697,0.11286674800858475
3,S,missing,missing,Mr,male,8.6625,0.0,0.0,17.0,315086.0,501,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.034997058833035444,0.0,0.0,0.22533297091600976,0.10159764641545256
3,Q,missing,missing,Miss,female,7.75,0.0,0.0,21.0,364846.0,502,1912-05,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.2796955694482196,0.11764246873581245
3,Q,missing,missing,Miss,female,7.6292,0.0,0.0,29.69911764705882,330909.0,503,1912-07,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03082246017304404,0.0,0.0,0.39792222950609973,0.10669968065128566
3,S,missing,missing,Miss,female,9.5875,0.0,0.0,37.0,4135.0,504,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03873411850640431,0.0,0.0,0.497145963577059,0.0013333066779479136
1,S,B,missing,Miss,female,86.5,0.0,0.0,16.0,110152.0,505,1912-06,train,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3494655802663857,0.0,0.0,0.21174232128295734,0.03551787114614718
1,C,C,PC,Mr,male,108.9,1.0,0.0,18.0,17758.0,506,1912-05,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4399630253295885,0.2,0.0,0.23892362054906222,0.005725963721160593
2,S,missing,missing,Mrs,female,26.0,0.0,2.0,33.0,26360.0,507,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.0,0.3333333333333333,0.4427833650448491,0.00849962854430641
1,S,missing,missing,Mr,male,26.55,0.0,0.0,29.69911764705882,111427.0,508,1912-05,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.39792222950609973,0.035928987473688556
3,S,missing,CA,Mr,male,22.525,0.0,0.0,28.0,4001.0,509,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.09100245312717152,0.0,0.0,0.37483011687958684,0.0012900991580337613
3,S,missing,missing,Mr,male,56.4958,0.0,0.0,26.0,1601.0,510,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.22824667664293263,0.0,0.0,0.34764881761348193,0.0005162331297205827
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.0,382651.0,511,1912-07,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.3884207665126393,0.12338358733336084
1,S,E,PC,Mr,male,26.2875,0.0,0.0,36.0,17473.0,513,1912-07,test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.10620319585263138,0.0,0.0,0.4835553139440065,0.005634067130298403
1,C,missing,PC,Mrs,female,59.4,1.0,0.0,54.0,17603.0,514,1912-06,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23997983199795733,0.2,0.0,0.7281870073389508,0.0056759848734987
3,S,missing,missing,Mr,male,7.4958,0.0,0.0,24.0,349209.0,515,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.030283515567176577,0.0,0.0,0.32046751834737697,0.11260040911717363
1,S,D,missing,Mr,male,34.0208,0.0,0.0,47.0,36967.0,516,1912-07,test,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1374462267413486,0.0,0.0,0.6330524599075835,0.011919793945272195
2,S,F,CA,Mrs,female,10.5,0.0,0.0,34.0,34260.0,517,1912-05,train,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0424206773733763,0.0,0.0,0.4563740146779016,0.011046937554170622
3,Q,missing,missing,Mr,male,24.15,0.0,0.0,29.69911764705882,371110.0,518,1912-06,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.09756755795876548,0.0,0.0,0.39792222950609973,0.11966225906970986
2,S,missing,missing,Mrs,female,26.0,1.0,0.0,36.0,226875.0,519,1912-04,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.2,0.0,0.4835553139440065,0.07315452298898015
