Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Sex,Fare,SibSp,Parch,Age_Mean,PassengerId,ReferenceDate,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,dummy_Sex_male,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean
2,C,missing,SCPARIS,Mr,male,15.05,0.0,0.0,29.69911764705882,182,1912-07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06080297090183936,0.0,0.0,0.39792222950609973
3,S,missing,missing,Master,male,31.3875,4.0,2.0,9.0,183,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.126807524862557,0.8,0.3333333333333333,0.11660777385159012
2,S,F,missing,Master,male,39.0,2.0,1.0,1.0,184,1912-07,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.15756251595825482,0.4,0.16666666666666666,0.007882576787170428
3,S,missing,missing,Miss,female,22.025,0.0,2.0,4.0,185,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08898242087129646,0.0,0.3333333333333333,0.04865452568632781
1,S,A,missing,Mr,male,50.0,0.0,0.0,29.69911764705882,186,1912-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.20200322558750616,0.0,0.0,0.39792222950609973
3,Q,missing,missing,Mrs,female,15.5,1.0,0.0,29.69911764705882,187,1912-06,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06262099993212691,0.2,0.0,0.39792222950609973
1,S,missing,missing,Mr,male,26.55,0.0,0.0,45.0,188,1912-07,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.6058711606414786
3,Q,missing,missing,Mr,male,15.5,1.0,1.0,40.0,189,1912-04,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06262099993212691,0.2,0.16666666666666666,0.5379179124762163
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,36.0,190,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.4835553139440065
2,S,missing,missing,Mrs,female,13.0,0.0,0.0,32.0,191,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0525208386527516,0.0,0.0,0.42919271541179665
2,S,missing,missing,Mr,male,13.0,0.0,0.0,19.0,192,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.2525142701821147
3,S,missing,missing,Miss,female,7.8542,1.0,0.0,19.0,193,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03173147468818782,0.2,0.0,0.2525142701821147
2,S,F,missing,Master,male,26.0,1.0,1.0,3.0,194,1912-05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.1050416773055032,0.2,0.16666666666666666,0.03506387605327535
1,C,B,PC,Mrs,female,27.7208,0.0,0.0,44.0,195,1912-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11199382031732283,0.0,0.0,0.5922805110084262
1,C,B,PC,Miss,female,146.5208,0.0,0.0,58.0,196,1912-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5919534843132376,0.0,0.0,0.7825496058711606
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.69911764705882,197,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.39792222950609973
3,S,missing,missing,Mr,male,8.4042,0.0,1.0,42.0,198,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03395351016965038,0.0,0.16666666666666666,0.5650992117423213
3,Q,missing,missing,Miss,female,7.75,0.0,0.0,29.69911764705882,199,1912-07,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.39792222950609973
2,S,missing,missing,Miss,female,13.0,0.0,0.0,24.0,200,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.0,0.32046751834737697
3,S,missing,missing,Mr,male,9.5,0.0,0.0,28.0,201,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.038380612861626175,0.0,0.0,0.37483011687958684
3,S,missing,missing,Mr,male,6.4958,0.0,0.0,34.0,203,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.026243451055426453,0.0,0.0,0.4563740146779016
3,C,missing,missing,Mr,male,7.225,0.0,0.0,45.5,204,1912-06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02918946609739464,0.0,0.0,0.6126664854580048
3,S,missing,A,Mr,male,8.05,0.0,0.0,18.0,205,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.23892362054906222
3,S,G,missing,Miss,female,10.4625,0.0,1.0,2.0,206,1912-05,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.04226917495418567,0.0,0.16666666666666666,0.02147322642022289
3,S,missing,missing,Mr,male,15.85,1.0,0.0,32.0,207,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06403502251123945,0.2,0.0,0.42919271541179665
3,C,missing,missing,Mr,male,18.7875,0.0,0.0,26.0,208,1912-04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.07590271201450545,0.0,0.0,0.34764881761348193
3,Q,missing,missing,Miss,female,7.75,0.0,0.0,16.0,209,1912-04,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.21174232128295734
1,C,A,missing,Mr,male,31.0,0.0,0.0,40.0,210,1912-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.12524199986425383,0.0,0.0,0.5379179124762163
3,S,missing,SOTONOQ,Mr,male,7.05,0.0,0.0,24.0,211,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.02848245480783837,0.0,0.0,0.32046751834737697
2,S,missing,FCC,Miss,female,21.0,0.0,0.0,35.0,212,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0848413547467526,0.0,0.0,0.46996466431095407
3,S,missing,A,Mr,male,7.25,0.0,0.0,22.0,213,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.029290467710188395,0.0,0.0,0.29328621908127206
2,S,missing,missing,Mr,male,13.0,0.0,0.0,30.0,214,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.40201141614569175
3,Q,missing,missing,Mr,male,7.75,1.0,0.0,29.69911764705882,215,1912-06,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.2,0.0,0.39792222950609973
1,C,D,missing,Miss,female,113.275,1.0,0.0,31.0,216,1912-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4576383075684953,0.2,0.0,0.4156020657787442
2,S,missing,missing,Mr,male,27.0,1.0,0.0,42.0,218,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10908174181725333,0.2,0.0,0.5650992117423213
1,C,D,missing,Miss,female,76.2917,0.0,0.0,32.0,219,1912-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3082233897110869,0.0,0.0,0.42919271541179665
2,S,missing,WC,Mr,male,10.5,0.0,0.0,30.0,220,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.40201141614569175
3,S,missing,SOTONOQ,Mr,male,8.05,0.0,0.0,16.0,221,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.21174232128295734
2,S,missing,missing,Mr,male,13.0,0.0,0.0,27.0,222,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.3612394672465344
3,S,missing,missing,Mr,male,8.05,0.0,0.0,51.0,223,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.6874150584397934
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,224,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.39792222950609973
1,S,C,missing,Mr,male,90.0,1.0,0.0,38.0,225,1912-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.36360580605751114,0.2,0.0,0.5107366132101114
3,S,missing,PPP,Mr,male,9.35,0.0,0.0,22.0,226,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.037774603184863656,0.0,0.0,0.29328621908127206
2,S,missing,SWPP,Mr,male,10.5,0.0,0.0,19.0,227,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.2525142701821147
3,S,missing,A,Mr,male,7.25,0.0,0.0,20.5,228,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.029290467710188395,0.0,0.0,0.2729002446316934
2,S,missing,missing,Mr,male,13.0,0.0,0.0,18.0,229,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.23892362054906222
3,S,missing,missing,Miss,female,25.4667,3.0,1.0,29.69911764705882,230,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.10288711090138687,0.6,0.16666666666666666,0.39792222950609973
1,S,C,missing,Mrs,female,83.475,1.0,0.0,35.0,231,1912-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.33724438511834154,0.2,0.0,0.46996466431095407
3,S,missing,missing,Mr,male,7.775,0.0,0.0,29.0,232,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.0,0.0,0.3884207665126393
2,S,missing,missing,Mr,male,13.5,0.0,0.0,59.0,233,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.054540870908626665,0.0,0.0,0.7961402555042131
3,S,missing,missing,Miss,female,31.3875,4.0,2.0,5.0,234,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.126807524862557,0.8,0.3333333333333333,0.06224517531938027
2,S,missing,CA,Mr,male,10.5,0.0,0.0,24.0,235,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.32046751834737697
3,S,missing,WC,Miss,female,7.55,0.0,0.0,29.69911764705882,236,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.030502487063713432,0.0,0.0,0.39792222950609973
2,S,missing,missing,Mr,male,26.0,1.0,0.0,44.0,237,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.2,0.0,0.5922805110084262
2,S,missing,CA,Miss,female,26.25,0.0,2.0,8.0,238,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10605169343344074,0.0,0.3333333333333333,0.10301712421853765
2,S,missing,missing,Mr,male,10.5,0.0,0.0,19.0,239,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.2525142701821147
2,S,missing,LOW,Mr,male,12.275,0.0,0.0,33.0,240,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.049591791881732766,0.0,0.0,0.4427833650448491
3,C,missing,missing,Miss,female,14.4542,1.0,0.0,29.69911764705882,241,1912-06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.058395900465738636,0.2,0.0,0.39792222950609973
3,Q,missing,missing,Miss,female,15.5,1.0,0.0,29.69911764705882,242,1912-04,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06262099993212691,0.2,0.0,0.39792222950609973
2,S,missing,WC,Mr,male,10.5,0.0,0.0,29.0,243,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.3884207665126393
3,C,missing,missing,Mr,male,7.225,0.0,0.0,30.0,245,1912-04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02918946609739464,0.0,0.0,0.40201141614569175
1,Q,C,missing,Dr,male,90.0,2.0,0.0,44.0,246,1912-04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.36360580605751114,0.4,0.0,0.5922805110084262
3,S,missing,missing,Miss,female,7.775,0.0,0.0,25.0,247,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.031411501578857214,0.0,0.0,0.3340581679804295
2,S,missing,missing,Mrs,female,14.5,0.0,2.0,24.0,248,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.05858093542037679,0.0,0.3333333333333333,0.32046751834737697
1,S,D,missing,Mr,male,52.5542,1.0,1.0,37.0,249,1912-04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.21232235836341834,0.2,0.16666666666666666,0.497145963577059
2,S,missing,missing,LOW,male,26.0,1.0,0.0,54.0,250,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1050416773055032,0.2,0.0,0.7281870073389508
3,S,missing,missing,Mr,male,7.25,0.0,0.0,29.69911764705882,251,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.029290467710188395,0.0,0.0,0.39792222950609973
3,S,G,missing,Mrs,female,10.4625,1.0,1.0,29.0,252,1912-04,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.04226917495418567,0.2,0.16666666666666666,0.3884207665126393
1,S,C,missing,Mr,male,26.55,0.0,0.0,62.0,253,1912-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.8369122044033704
3,S,missing,A,Mr,male,16.1,1.0,0.0,30.0,254,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06504503863917699,0.2,0.0,0.40201141614569175
3,S,missing,missing,Mrs,female,20.2125,0.0,2.0,41.0,255,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.08165980394374936,0.0,0.3333333333333333,0.5515085621092688
3,C,missing,missing,Mrs,female,15.2458,0.0,2.0,29.0,256,1912-07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06159401553324003,0.0,0.3333333333333333,0.3884207665126393
1,C,missing,PC,Mrs,female,79.2,0.0,0.0,29.69911764705882,257,1912-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3199731093306098,0.0,0.0,0.39792222950609973
1,S,B,missing,Miss,female,86.5,0.0,0.0,30.0,258,1912-04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3494655802663857,0.0,0.0,0.40201141614569175
2,S,missing,missing,Mrs,female,26.0,0.0,1.0,50.0,260,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.0,0.16666666666666666,0.673824408806741
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.69911764705882,261,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.39792222950609973
3,S,missing,missing,Master,male,31.3875,4.0,2.0,3.0,262,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.126807524862557,0.8,0.3333333333333333,0.03506387605327535
1,S,E,missing,Mr,male,79.65,1.0,1.0,52.0,263,1912-04,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.32179113836089734,0.2,0.16666666666666666,0.7010057080728459
1,S,B,missing,Mr,male,0.0,0.0,0.0,40.0,264,1912-07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.5379179124762163
3,Q,missing,missing,Miss,female,7.75,0.0,0.0,29.69911764705882,265,1912-07,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.39792222950609973
2,S,missing,CA,Mr,male,10.5,0.0,0.0,36.0,266,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.4835553139440065
3,S,missing,missing,Mr,male,39.6875,4.0,1.0,16.0,267,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.16034006031008302,0.8,0.16666666666666666,0.21174232128295734
3,S,missing,missing,Mr,male,7.775,1.0,0.0,25.0,268,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.2,0.0,0.3340581679804295
1,S,C,PC,Mrs,female,153.4625,0.0,1.0,58.0,269,1912-06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6199984001344534,0.0,0.16666666666666666,0.7825496058711606
1,S,C,PC,Miss,female,135.6333,0.0,0.0,35.0,270,1912-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.547967281941558,0.0,0.0,0.46996466431095407
1,S,missing,missing,Mr,male,31.0,0.0,0.0,29.69911764705882,271,1912-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.12524199986425383,0.0,0.0,0.39792222950609973
3,S,missing,LINE,Mr,male,0.0,0.0,0.0,25.0,272,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.3340581679804295
2,S,missing,missing,Mrs,female,19.5,0.0,1.0,41.0,273,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.07878125797912741,0.0,0.16666666666666666,0.5515085621092688
1,C,C,PC,Mr,male,29.7,0.0,1.0,37.0,274,1912-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11998991599897867,0.0,0.16666666666666666,0.497145963577059
