Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Fare,SibSp,Parch,Age_Mean,Ticket_int,PassengerId,ReferenceDate,Survived,dataset,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_STONO,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean,normalized_Ticket_int
2,S,missing,CA,Mr,10.5,0.0,0.0,31.0,18723.0,440,1912-07,0,test,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.020494635090094415,0.0,0.0,0.38426740387031916,0.0008104740799368209
2,S,missing,FCC,Mrs,26.25,1.0,1.0,45.0,13529.0,441,1912-05,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05123658772523604,0.125,0.16666666666666666,0.5601910027645137,0.0005856381897914463
3,S,missing,missing,Mr,9.5,0.0,0.0,20.0,345769.0,442,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.018542765081513996,0.0,0.0,0.24604171902488062,0.01496751653825106
3,S,missing,missing,Mr,7.775,1.0,0.0,25.0,347076.0,443,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015175789316712771,0.125,0.0,0.3088715757728072,0.015024093455544093
2,S,missing,missing,Ms,13.0,0.0,0.0,28.0,230434.0,444,1912-07,1,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.025374310111545468,0.0,0.0,0.3465694898215632,0.009974939066183911
3,S,missing,missing,Mr,8.1125,0.0,0.0,29.69911764705882,65306.0,445,1912-04,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015834545444608664,0.0,0.0,0.36792055349407915,0.0028269412094404753
1,S,A,missing,Master,81.8583,0.0,2.0,4.0,33638.0,446,1912-06,1,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.15977676072337862,0.0,0.3333333333333333,0.04498617743151546,0.001456108908877572
2,S,missing,missing,Miss,19.5,0.0,1.0,13.0,250644.0,447,1912-06,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0380614651673182,0.0,0.16666666666666666,0.15807991957778336,0.010849781834731856
1,S,missing,missing,Mr,26.55,0.0,0.0,34.0,113794.0,448,1912-05,1,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.051822148727810165,0.0,0.0,0.42196531791907516,0.004925871252060599
3,C,missing,missing,Miss,19.2583,2.0,1.0,5.0,2666.0,449,1912-07,1,test,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.03758969818624431,0.25,0.16666666666666666,0.05755214878110078,0.00011540479074462236
1,S,C,missing,Major,30.5,0.0,0.0,52.0,113786.0,450,1912-04,1,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.05953203526170282,0.0,0.0,0.648152802211611,0.004925524951113128
2,S,missing,CA,Mr,27.75,1.0,2.0,36.0,34651.0,451,1912-05,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05416439273810667,0.125,0.3333333333333333,0.4470972606182458,0.0014999592663510538
3,S,missing,missing,Mr,19.9667,1.0,0.0,29.69911764705882,65303.0,452,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.03897240290032268,0.125,0.0,0.36792055349407915,0.002826811346585174
1,C,C,missing,Mr,27.75,0.0,0.0,30.0,113051.0,453,1912-04,0,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05416439273810667,0.0,0.0,0.37170143252073384,0.004893708551564254
1,C,C,missing,Mr,89.1042,1.0,0.0,49.0,17453.0,454,1912-04,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.17391981561855152,0.125,0.0,0.610454888162855,0.0007554988045258417
3,S,missing,A,Mr,8.05,0.0,0.0,29.69911764705882,52817.0,455,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.36792055349407915,0.0022863221428202248
3,C,missing,missing,Mr,7.8958,0.0,0.0,29.0,349240.0,456,1912-06,1,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.35913546117114853,0.015117767861834925
1,S,E,missing,Mr,26.55,0.0,0.0,65.0,13509.0,457,1912-05,0,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.051822148727810165,0.0,0.0,0.8115104297562201,0.0005847724374227695
1,S,D,missing,Mrs,51.8625,1.0,0.0,29.69911764705882,17464.0,458,1912-05,1,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.10122885832000206,0.125,0.0,0.36792055349407915,0.000755974968328614
2,S,missing,FCC,Miss,10.5,0.0,0.0,50.0,13531.0,459,1912-06,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.020494635090094415,0.0,0.0,0.6230208595124404,0.000585724765028314
3,Q,missing,missing,Mr,7.75,0.0,0.0,29.69911764705882,371060.0,460,1912-05,0,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015126992566498259,0.0,0.0,0.36792055349407915,0.016062303696061354
1,S,E,missing,Mr,26.55,0.0,0.0,48.0,19952.0,461,1912-05,1,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.051822148727810165,0.0,0.0,0.5978889168132696,0.0008636745629920125
3,S,missing,missing,Mr,8.05,0.0,0.0,34.0,364506.0,462,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.42196531791907516,0.015778596644845957
1,S,E,missing,Mr,38.5,0.0,0.0,47.0,111320.0,463,1912-06,0,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.07514699533034619,0.0,0.0,0.5853229454636844,0.004818777684055274
2,S,missing,missing,Mr,13.0,0.0,0.0,48.0,234360.0,464,1912-06,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.025374310111545468,0.0,0.0,0.5978889168132696,0.010144886256155174
3,S,missing,LOW,Mr,8.05,0.0,0.0,29.69911764705882,2816.0,465,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.36792055349407915,0.00012189793350969863
3,S,missing,SOTONOQ,Mr,7.05,0.0,0.0,38.0,3101306.0,466,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013760683560491965,0.0,0.0,0.4722292033174164,0.13424815077458432
2,S,missing,missing,Mr,0.0,0.0,0.0,29.69911764705882,239853.0,467,1912-06,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.36792055349407915,0.010382665144212268
1,S,missing,missing,Mr,26.55,0.0,0.0,56.0,113792.0,468,1912-07,0,test,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.051822148727810165,0.0,0.0,0.6984166876099522,0.0049257846768237315
3,Q,missing,missing,Mr,7.725,0.0,0.0,29.69911764705882,36209.0,469,1912-07,0,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015078195816283748,0.0,0.0,0.36792055349407915,0.0015674013758709793
3,C,missing,missing,Miss,19.2583,2.0,1.0,0.75,2666.0,470,1912-04,1,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.03758969818624431,0.25,0.16666666666666666,0.004146770545363157,0.00011540479074462236
3,S,missing,missing,Mr,7.25,0.0,0.0,29.69911764705882,323592.0,471,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014151057562208049,0.0,0.0,0.36792055349407915,0.01400752702424375
3,S,missing,missing,Mr,8.6625,0.0,0.0,38.0,315089.0,472,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.016908073949327893,0.0,0.0,0.4722292033174164,0.013639452404700794
2,S,missing,CA,Mrs,27.75,1.0,2.0,33.0,34651.0,473,1912-05,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05416439273810667,0.125,0.3333333333333333,0.4093993465694898,0.0014999592663510538
2,C,D,SCAHBasle,Mrs,13.7917,0.0,0.0,23.0,541.0,474,1912-06,1,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.026919605597338588,0.0,0.0,0.2837396330736366,2.3418601572708438e-05
3,S,missing,missing,Miss,9.8375,0.0,0.0,22.0,7553.0,475,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.019201521209409888,0.0,0.0,0.2711736617240513,0.00032695138203080745
1,S,A,missing,Mr,52.0,0.0,0.0,29.69911764705882,110465.0,476,1912-04,0,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.10149724044618187,0.0,0.0,0.36792055349407915,0.004781766770294339
2,S,missing,missing,Mr,21.0,1.0,0.0,34.0,31027.0,477,1912-04,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.04098927018018883,0.125,0.0,0.42196531791907516,0.001343084937146811
3,S,missing,missing,Mr,7.0458,1.0,0.0,29.0,3460.0,478,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.013752485706455927,0.125,0.0,0.35913546117114853,0.00014977515978109278
3,S,missing,missing,Mr,7.5208,0.0,0.0,22.0,350060.0,479,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014679623960531627,0.0,0.0,0.2711736617240513,0.015153263708950676
3,S,missing,missing,Miss,12.2875,0.0,1.0,2.0,3101298.0,480,1912-05,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.023983602730431916,0.0,0.16666666666666666,0.01985423473234481,0.13424780447363685
3,S,missing,CA,Master,46.9,5.0,2.0,9.0,2144.0,481,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09154270340242172,0.625,0.3333333333333333,0.10781603417944208,9.280865392215691e-05
2,S,missing,missing,Mr,0.0,0.0,0.0,29.69911764705882,239854.0,482,1912-06,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.36792055349407915,0.010382708431830702
3,S,missing,A,Mr,8.05,0.0,0.0,50.0,53594.0,483,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.6230208595124404,0.00231995662234332
3,S,missing,missing,Mrs,9.5875,0.0,0.0,63.0,4134.0,484,1912-07,1,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.018713553707264782,0.0,0.0,0.7863784870570495,0.0001789510146055022
1,C,B,missing,Mr,91.0792,1.0,0.0,25.0,11967.0,485,1912-06,1,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.17777475888549785,0.125,0.0,0.3088715757728072,0.0005180229297977853
3,S,missing,missing,Miss,25.4667,3.0,1.0,29.69911764705882,4133.0,486,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.04970768794751499,0.375,0.16666666666666666,0.36792055349407915,0.00017890772698706835
1,S,C,missing,Mrs,90.0,1.0,0.0,35.0,19943.0,487,1912-04,1,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.17566830077223786,0.125,0.0,0.43453128926866047,0.0008632849744261079
1,C,B,missing,Mr,29.7,0.0,0.0,58.0,11771.0,488,1912-04,0,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.057970539254838485,0.0,0.0,0.7235486303091229,0.0005095385565847524
3,S,missing,A,Mr,8.05,0.0,0.0,30.0,518509.0,489,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.37170143252073384,0.0224450197465129
3,S,missing,CA,Master,15.9,1.0,1.0,9.0,37671.0,490,1912-07,1,test,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.031034733136428686,0.125,0.16666666666666666,0.10781603417944208,0.0016306878740212562
3,S,missing,missing,Mr,19.9667,1.0,0.0,29.69911764705882,65304.0,491,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.03897240290032268,0.125,0.0,0.36792055349407915,0.0028268546342036078
3,S,missing,SOTONOQ,Mr,7.25,0.0,0.0,21.0,3101317.0,492,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.014151057562208049,0.0,0.0,0.2586076903744659,0.1342486269383871
1,S,C,missing,Mr,30.5,0.0,0.0,55.0,113787.0,493,1912-07,0,test,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05953203526170282,0.0,0.0,0.6858507162603669,0.004925568238731562
1,C,missing,PC,Mr,49.5042,0.0,0.0,71.0,17609.0,494,1912-06,0,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09662576327876685,0.0,0.0,0.8869062578537321,0.0007622516730015211
3,S,missing,A,Mr,8.05,0.0,0.0,21.0,445380.0,495,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.2586076903744659,0.01927943949806448
3,C,missing,missing,Mr,14.4583,0.0,0.0,29.69911764705882,2627.0,496,1912-04,0,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.028220722145058292,0.0,0.0,0.36792055349407915,0.00011371657362570253
1,C,D,missing,Miss,78.2667,1.0,0.0,54.0,36947.0,497,1912-07,1,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1527664244005612,0.125,0.0,0.6732847449107816,0.0015993476382751546
3,S,missing,CA,Mr,15.1,0.0,0.0,29.69911764705882,6212.0,498,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.029473237129564348,0.0,0.0,0.36792055349407915,0.0002689026857110255
1,S,C,missing,Mrs,151.55,1.0,2.0,25.0,113781.0,499,1912-05,0,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.29580589980036276,0.125,0.3333333333333333,0.3088715757728072,0.004925308513020959
3,S,missing,missing,Mr,7.7958,0.0,0.0,24.0,350035.0,500,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015216388212891242,0.0,0.0,0.2963056044232219,0.01515218151848983
3,S,missing,missing,Mr,8.6625,0.0,0.0,17.0,315086.0,501,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.016908073949327893,0.0,0.0,0.20834380497612465,0.013639322541845491
3,Q,missing,missing,Miss,7.75,0.0,0.0,21.0,364846.0,502,1912-05,0,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.015126992566498259,0.0,0.0,0.2586076903744659,0.015793314435113462
3,Q,missing,missing,Miss,7.6292,0.0,0.0,29.69911764705882,330909.0,503,1912-07,0,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.014891206669461744,0.0,0.0,0.36792055349407915,0.014324262528324172
3,S,missing,missing,Miss,9.5875,0.0,0.0,37.0,4135.0,504,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.018713553707264782,0.0,0.0,0.4596632319678311,0.00017899430222393604
1,S,B,missing,Miss,86.5,0.0,0.0,16.0,110152.0,505,1912-06,1,train,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.16883675574220638,0.0,0.0,0.19577783362653933,0.004768217745724547
1,C,C,PC,Mr,108.9,1.0,0.0,18.0,17758.0,506,1912-05,0,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2125586439344078,0.125,0.0,0.22090977632570996,0.0007687015281481634
2,S,missing,missing,Mrs,26.0,0.0,2.0,33.0,26360.0,507,1912-07,1,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.050748620223090936,0.0,0.3333333333333333,0.4093993465694898,0.001141061621916071
1,S,missing,missing,Mr,26.55,0.0,0.0,29.69911764705882,111427.0,508,1912-05,1,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.051822148727810165,0.0,0.0,0.36792055349407915,0.004823409459227695
3,S,missing,CA,Mr,22.525,0.0,0.0,28.0,4001.0,509,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04396587194327397,0.0,0.0,0.3465694898215632,0.00017319376135380122
3,S,missing,missing,Mr,56.4958,0.0,0.0,26.0,1601.0,510,1912-04,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.11027245763075773,0.0,0.0,0.32143754712239253,6.930347711258079e-05
3,Q,missing,missing,Mr,7.75,0.0,0.0,29.0,382651.0,511,1912-07,1,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015126992566498259,0.0,0.0,0.35913546117114853,0.016564050481328016
3,S,missing,SOTONOQ,Mr,8.05,0.0,0.0,29.69911764705882,3101316.0,512,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.36792055349407915,0.13424858365076867
1,S,E,PC,Mr,26.2875,0.0,0.0,36.0,17473.0,513,1912-07,1,test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05130978285055781,0.0,0.0,0.4470972606182458,0.0007563645568945186
1,C,missing,PC,Mrs,59.4,1.0,0.0,54.0,17603.0,514,1912-06,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11594107850967697,0.125,0.0,0.6732847449107816,0.000761991947290918
3,S,missing,missing,Mr,7.4958,0.0,0.0,24.0,349209.0,515,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014630827210317115,0.0,0.0,0.2963056044232219,0.015116425945663477
1,S,D,missing,Mr,34.0208,0.0,0.0,47.0,36967.0,516,1912-07,0,test,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.06640417918791278,0.0,0.0,0.5853229454636844,0.0016002133906438314
2,S,F,CA,Mrs,10.5,0.0,0.0,34.0,34260.0,517,1912-05,1,train,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.020494635090094415,0.0,0.0,0.42196531791907516,0.0014830338075434216
3,Q,missing,missing,Mr,24.15,0.0,0.0,29.69911764705882,371110.0,518,1912-06,0,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.04713766070721715,0.0,0.0,0.36792055349407915,0.016064468076983047
2,S,missing,missing,Mrs,26.0,1.0,0.0,36.0,226875.0,519,1912-04,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.050748620223090936,0.125,0.0,0.4470972606182458,0.009820878432177868
